date,campaign_id,creative_id,impressions,clicks,conversions,spend,revenue,currency
2026-08-09,C011,CR029,1163,4,0,42.72,0.00,USD
2026-08-10,C001,CR001,684,76,7,133.41,1235.18,USD
2026-08-10,C001,CR002,412,46,5,88.48,768.44,USD
2026-08-10,C002,CR003,2555,121,6,325.10,861.55,USD
2026-08-10,C002,CR004,1494,86,3,211.19,446.42,USD
2026-08-10,C002,CR005,1670,83,3,210.12,471.37,USD
2026-08-10,C002,CR006,1038,52,2,134.83,315.54,USD
2026-08-10,C003,CR007,19112,1144,15,26009.97,24494.20,INR
2026-08-10,C003,CR008,14221,958,14,21149.35,24007.97,INR
2026-08-10,C004,CR009,29189,341,8,351.28,1229.89,USD
2026-08-10,C004,CR010,24071,288,5,316.66,870.76,USD
2026-08-10,C004,CR011,17937,249,6,283.99,959.71,USD
2026-08-10,C004,CR012,13629,178,5,202.30,871.56,USD
2026-08-10,C005,CR013,21173,367,24,310.50,2013.37,USD
2026-08-10,C005,CR014,9330,175,14,157.71,1084.38,USD
2026-08-10,C005,CR999,14611,263,4,241.96,364.00,USD
2026-08-10,C006,CR015,311556,3271,17,29237.43,24423.21,INR
2026-08-10,C006,CR016,246745,2353,12,21579.09,16708.37,INR
2026-08-10,C006,CR017,246939,2141,13,18629.15,17805.74,INR
2026-08-10,C008,CR021,3411007,14741,6,56490.44,8500.46,INR
2026-08-10,C008,CR022,2865767,11214,4,38358.43,6000.23,INR
2026-08-10,C009,CR023,68250,656,3,368.81,371.03,USD
2026-08-10,C009,CR024,55108,549,3,280.65,340.64,USD
2026-08-10,C010,CR025,5843,31,2,414.40,968.74,USD
2026-08-10,C010,CR026,5499,29,2,344.63,993.36,USD
2026-08-10,C010,CR027,3974,22,2,268.08,1087.52,USD
2026-08-10,C011,CR028,7076,27,0,243.37,0.00,USD
2026-08-10,C011,CR029,5171,20,0,178.39,0.00,USD
2026-08-11,C001,CR001,684,77,8,140.46,1371.10,USD
2026-08-11,C001,CR002,395,45,4,88.10,653.05,USD
2026-08-11,C002,CR003,2440,118,5,294.55,745.39,USD
2026-08-11,C002,CR004,1776,93,4,239.04,617.67,USD
2026-08-11,C002,CR005,1527,85,4,213.77,607.98,USD
2026-08-11,C002,CR006,980,56,2,133.97,304.55,USD
2026-08-11,C003,CR007,19859,1139,18,25882.81,26827.86,INR
2026-08-11,C003,CR008,14996,956,14,21896.54,24479.75,INR
2026-08-11,C004,CR009,26249,336,9,351.87,1487.68,USD
2026-08-11,C004,CR010,23100,266,7,309.20,1114.09,USD
2026-08-11,C004,CR011,23257,307,6,326.83,986.67,USD
2026-08-11,C004,CR012,13725,177,5,207.62,773.19,USD
2026-08-11,C005,CR013,19596,324,19,314.53,1407.39,USD
2026-08-11,C005,CR014,9967,168,13,153.57,1076.70,USD
2026-08-11,C006,CR015,318124,3124,17,27467.18,24529.39,INR
2026-08-11,C006,CR016,348793,3038,17,25952.95,22955.30,INR
2026-08-11,C006,CR017,225632,2242,12,20848.75,17040.24,INR
2026-08-11,C008,CR021,3853606,17502,8,60006.37,11829.58,INR
2026-08-11,C008,CR022,2724124,11246,5,39728.92,7321.12,INR
2026-08-11,C009,CR023,71489,690,3,357.50,375.15,USD
2026-08-11,C009,CR024,58478,573,5,309.66,606.81,USD
2026-08-11,C010,CR025,6092,34,2,428.39,1030.73,USD
2026-08-11,C010,CR025,6092,34,2,428.39,1030.73,USD
2026-08-11,C010,CR026,4192,23,2,297.35,988.89,USD
2026-08-11,C010,CR026,4192,23,2,297.35,988.89,USD
2026-08-11,C010,CR027,4148,22,1,265.29,541.32,USD
2026-08-11,C010,CR027,4148,22,1,265.29,541.32,USD
2026-08-11,C011,CR028,7144,27,0,241.95,0.00,USD
2026-08-11,C011,CR029,5579,18,0,162.10,0.00,USD
2026-08-12,C001,CR001,610,73,5,140.66,858.92,USD
2026-08-12,C001,CR002,392,43,4,86.21,696.48,USD
2026-08-12,C002,CR003,2581,127,5,343.75,746.03,USD
2026-08-12,C002,CR004,1792,95,4,257.39,653.09,USD
2026-08-12,C002,CR005,1875,98,4,244.44,642.58,USD
2026-08-12,C002,CR006,1220,59,2,154.68,320.46,USD
2026-08-12,C003,CR007,18857,1144,14,23680.92,23486.19,INR
2026-08-12,C003,CR008,15553,869,16,18328.20,25656.61,INR
2026-08-12,C004,CR009,26323,358,9,384.81,1584.80,USD
2026-08-12,C004,CR010,26948,372,8,391.19,1421.58,USD
2026-08-12,C004,CR011,22719,276,5,297.91,787.24,USD
2026-08-12,C004,CR012,15986,213,3,239.31,480.57,USD
2026-08-12,C005,CR013,22964,394,25,340.20,1874.27,USD
2026-08-12,C005,CR014,9032,168,11,155.05,838.42,USD
2026-08-12,C006,CR015,354240,3380,17,28865.89,21744.78,INR
2026-08-12,C006,CR016,346606,3317,15,27774.56,21409.43,INR
2026-08-12,C006,CR017,232162,2161,13,19753.65,18769.85,INR
2026-08-12,C008,CR021,3668019,16338,8,63670.09,11271.48,INR
2026-08-12,C008,CR022,3208209,13181,5,44234.25,6870.01,INR
2026-08-12,C009,CR023,62176,552,4,311.36,486.26,USD
2026-08-12,C009,CR024,60110,549,4,318.50,445.02,USD
2026-08-12,C010,CR025,5074,31,1,414.06,531.02,USD
2026-08-12,C010,CR026,5141,26,1,323.22,482.60,USD
2026-08-12,C010,CR027,3104,17,1,230.37,526.88,USD
2026-08-12,C011,CR028,6388,22,0,208.11,0.00,USD
2026-08-12,C011,CR029,5701,19,0,173.19,0.00,USD
2026-08-13,C001,CR001,819,87,9,151.85,1590.61,USD
2026-08-13,C001,CR002,449,48,4,87.24,620.29,USD
2026-08-13,C002,CR003,2440,134,6,326.21,918.52,USD
2026-08-13,C002,CR004,1738,91,3,218.94,432.15,USD
2026-08-13,C002,CR005,1435,82,3,198.41,461.19,USD
2026-08-13,C002,CR006,1177,64,2,157.57,328.07,USD
2026-08-13,C003,CR007,17009,972,15,23138.49,23226.85,INR
2026-08-13,C003,CR008,14886,953,16,21652.70,27025.78,INR
2026-08-13,C004,CR009,24719,305,8,363.83,1352.20,USD
2026-08-13,C004,CR010,23485,325,7,381.85,1199.79,USD
2026-08-13,C004,CR011,21143,276,7,305.56,1098.23,USD
2026-08-13,C004,CR012,16829,209,4,232.76,689.65,USD
2026-08-13,C005,CR013,19767,342,28,301.35,2329.38,USD
2026-08-13,C005,CR014,11212,224,11,189.48,897.64,USD
2026-08-13,C005,CR999,7944,143,3,131.56,273.00,USD
2026-08-13,C006,CR015,377091,3401,18,30801.53,23171.36,INR
2026-08-13,C006,CR016,256524,2328,12,22155.96,15480.98,INR
2026-08-13,C006,CR017,279784,2561,11,22085.72,15429.37,INR
2026-08-13,C008,CR021,4300927,16876,7,56640.48,10155.96,INR
2026-08-13,C008,CR022,2951410,11426,4,43973.83,5304.15,INR
2026-08-13,C009,CR023,62514,555,3,326.87,345.07,USD
2026-08-13,C009,CR024,56012,498,3,278.98,354.49,USD
2026-08-13,C010,CR025,6540,35,3,413.97,1614.97,USD
2026-08-13,C010,CR026,4192,23,1,278.27,507.82,USD
2026-08-13,C010,CR027,3350,17,1,227.06,488.61,USD
2026-08-13,C011,CR028,7575,27,0,243.34,0.00,USD
2026-08-13,C011,CR029,5258,17,0,143.53,0.00,USD
2026-08-14,C001,CR001,759,86,7,151.95,1180.54,USD
2026-08-14,C001,CR002,354,44,5,87.63,872.44,USD
2026-08-14,C002,CR003,2137,121,4,300.54,612.10,USD
2026-08-14,C002,CR004,1474,82,3,208.91,477.25,USD
2026-08-14,C002,CR005,1389,76,2,208.70,287.87,USD
2026-08-14,C002,CR006,876,48,2,130.20,299.55,USD
2026-08-14,C003,CR007,16114,917,13,21739.83,22031.96,INR
2026-08-14,C003,CR008,13859,921,12,19873.71,20763.71,INR
2026-08-14,C004,CR009,31482,395,10,421.84,1607.05,USD
2026-08-14,C004,CR010,23372,309,6,369.17,1052.71,USD
2026-08-14,C004,CR011,23745,296,8,317.06,1349.17,USD
2026-08-14,C004,CR012,16372,219,6,251.00,1059.17,USD
2026-08-14,C005,CR013,21386,371,27,352.85,2060.98,USD
2026-08-14,C005,CR014,12361,234,15,195.03,1205.63,USD
2026-08-14,C006,CR015,317138,2889,18,28250.16,23494.72,INR
2026-08-14,C006,CR016,270445,2646,13,23110.47,16912.37,INR
2026-08-14,C006,CR017,278502,2456,11,20781.38,13871.33,INR
2026-08-14,C008,CR021,4793870,20861,7,69900.50,9130.18,INR
2026-08-14,C008,CR022,3163351,13290,5,46118.40,6874.15,INR
2026-08-14,C009,CR023,74604,666,4,394.33,504.88,USD
2026-08-14,C009,CR024,61549,558,4,329.91,476.85,USD
2026-08-14,C010,CR025,4466,27,3,359.79,1473.29,USD
2026-08-14,C010,CR026,4522,23,2,272.01,1116.56,USD
2026-08-14,C010,CR027,3099,18,1,213.35,515.69,USD
2026-08-14,C011,CR028,6443,21,0,183.09,0.00,USD
2026-08-14,C011,CR029,4265,15,0,147.76,0.00,USD
2026-08-15,C001,CR001,660,77,8,140.82,1313.88,USD
2026-08-15,C001,CR002,387,44,4,84.48,700.69,USD
2026-08-15,C002,CR003,2211,114,5,284.32,806.27,USD
2026-08-15,C002,CR004,1470,81,4,195.57,616.88,USD
2026-08-15,C002,CR005,1320,71,2,191.55,306.33,USD
2026-08-15,C002,CR006,972,54,3,142.93,447.83,USD
2026-08-15,C003,CR007,16701,936,15,19415.84,23882.34,INR
2026-08-15,C003,CR008,11427,731,11,15929.44,17231.75,INR
2026-08-15,C004,CR009,32504,402,10,413.15,1685.47,USD
2026-08-15,C004,CR010,23207,305,7,330.83,1144.87,USD
2026-08-15,C004,CR011,19688,272,7,307.75,1238.36,USD
2026-08-15,C004,CR012,13686,190,5,226.98,884.93,USD
2026-08-15,C005,CR013,19257,378,22,358.92,1752.91,USD
2026-08-15,C005,CR014,11345,191,11,170.43,822.60,USD
2026-08-15,C006,CR015,337772,3372,16,30041.25,20628.45,INR
2026-08-15,C006,CR016,267919,2538,14,24749.35,17973.15,INR
2026-08-15,C006,CR017,295913,2785,16,24213.79,23126.77,INR
2026-08-15,C008,CR021,4485298,20413,8,72514.01,10846.70,INR
2026-08-15,C008,CR022,2747579,12786,6,47341.97,8964.84,INR
2026-08-15,C009,CR023,74375,722,4,400.04,443.04,USD
2026-08-15,C009,CR024,70582,624,4,327.79,502.90,USD
2026-08-15,C010,CR025,1330,8,1,104.19,486.93,USD
2026-08-15,C010,CR026,1322,7,1,87.05,512.29,USD
2026-08-15,C010,CR027,1091,6,0,72.59,0.00,USD
2026-08-15,C011,CR028,2196,7,0,64.42,0.00,USD
2026-08-15,C011,CR029,1451,5,0,42.38,0.00,USD
2026-08-16,C001,CR001,572,69,5,119.25,879.84,USD
2026-08-16,C001,CR002,406,46,5,81.97,818.43,USD
2026-08-16,C002,CR003,1621,89,4,240.87,604.54,USD
2026-08-16,C002,CR004,1553,83,3,208.06,429.21,USD
2026-08-16,C002,CR005,1374,65,3,176.39,420.38,USD
2026-08-16,C002,CR006,928,52,2,129.18,292.15,USD
2026-08-16,C003,CR007,15037,857,11,18522.03,18321.39,INR
2026-08-16,C003,CR008,10157,676,11,16105.79,17100.93,INR
2026-08-16,C004,CR009,25179,343,7,356.39,1171.35,USD
2026-08-16,C004,CR010,24202,300,6,355.92,998.16,USD
2026-08-16,C004,CR010,24202,300,6,355.92,998.16,USD
2026-08-16,C004,CR011,20375,254,4,297.26,643.46,USD
2026-08-16,C004,CR012,20021,253,5,260.64,819.02,USD
2026-08-16,C005,CR013,19009,370,24,329.80,1879.24,USD
2026-08-16,C005,CR014,13839,229,14,193.71,1028.81,USD
2026-08-16,C006,CR015,368835,3357,16,30371.79,22840.24,INR
2026-08-16,C006,CR016,344182,3332,16,28504.23,20320.39,INR
2026-08-16,C006,CR017,214267,2206,13,19291.79,18132.18,INR
2026-08-16,C008,CR021,3789697,16973,6,62953.91,9022.72,INR
2026-08-16,C008,CR022,2622915,11897,5,41934.91,6544.29,INR
2026-08-16,C009,CR023,84382,744,6,401.71,670.20,USD
2026-08-16,C009,CR024,59981,579,4,332.71,505.91,USD
2026-08-16,C010,CR025,1787,9,1,108.38,499.83,USD
2026-08-16,C010,CR026,1159,6,0,73.59,0.00,USD
2026-08-16,C010,CR027,903,5,0,63.26,0.00,USD
2026-08-16,C011,CR028,1681,6,0,55.51,0.00,USD
2026-08-16,C011,CR029,1243,4,0,34.95,0.00,USD
2026-08-17,C001,CR001,744,89,8,164.60,1284.32,USD
2026-08-17,C001,CR002,356,45,4,89.48,627.73,USD
2026-08-17,C002,CR003,2517,124,5,318.81,811.01,USD
2026-08-17,C002,CR004,1445,77,4,209.46,570.86,USD
2026-08-17,C002,CR005,1319,73,3,195.42,484.07,USD
2026-08-17,C002,CR006,1192,63,3,159.95,490.22,USD
2026-08-17,C003,CR007,19436,1117,15,23026.41,22992.27,INR
2026-08-17,C003,CR008,13596,783,12,18681.04,19615.34,INR
2026-08-17,C004,CR009,26090,312,7,341.23,1181.54,USD
2026-08-17,C004,CR010,22696,309,7,315.77,1228.44,USD
2026-08-17,C004,CR011,18821,223,4,260.27,673.06,USD
2026-08-17,C004,CR012,14738,192,3,228.41,477.13,USD
2026-08-17,C005,CR013,20696,360,26,307.48,1894.89,USD
2026-08-17,C005,CR014,9031,157,9,147.14,650.36,USD
2026-08-17,C006,CR015,382341,3399,20,28840.18,29002.84,INR
2026-08-17,C006,CR016,282384,2585,15,22477.28,20472.63,INR
2026-08-17,C006,CR017,225389,2028,12,19513.47,16529.07,INR
2026-08-17,C008,CR021,4172699,17419,7,60052.16,9456.33,INR
2026-08-17,C008,CR022,2312508,9814,4,37144.72,5470.41,INR
2026-08-17,C009,CR023,60816,604,3,356.27,351.83,USD
2026-08-17,C009,CR024,66517,558,3,310.96,371.06,USD
2026-08-17,C010,CR025,6282,35,2,422.43,999.99,USD
2026-08-17,C010,CR026,5369,27,2,321.43,1042.13,USD
2026-08-17,C010,CR027,4147,21,2,264.10,1054.58,USD
2026-08-17,C011,CR028,7856,28,0,235.47,0.00,USD
2026-08-17,C011,CR029,5680,20,0,164.25,0.00,USD
2026-08-18,C001,CR001,712,84,7,159.24,1206.23,USD
2026-08-18,C001,CR002,452,51,6,103.21,1068.69,USD
2026-08-18,C002,CR003,2530,126,6,327.13,943.97,USD
2026-08-18,C002,CR004,2214,106,4,258.76,643.24,USD
2026-08-18,C002,CR005,1630,80,3,216.98,467.57,USD
2026-08-18,C002,CR006,1381,68,2,165.36,299.04,USD
2026-08-18,C003,CR007,16586,1019,17,22393.16,28476.65,INR
2026-08-18,C003,CR008,15079,1001,16,21750.68,25053.63,INR
2026-08-18,C004,CR009,28436,333,8,376.47,1407.29,USD
2026-08-18,C004,CR010,27471,345,5,368.06,798.02,USD
2026-08-18,C004,CR011,20979,269,5,306.59,773.85,USD
2026-08-18,C004,CR012,14281,190,3,206.09,468.77,USD
2026-08-18,C005,CR013,21213,348,24,324.50,1966.21,USD
2026-08-18,C005,CR014,9988,189,11,176.65,909.81,USD
2026-08-18,C006,CR015,411255,3721,22,32813.04,31260.33,INR
2026-08-18,C006,CR016,249186,2385,12,22502.95,15131.27,INR
2026-08-18,C006,CR017,267463,2574,15,22289.27,21644.97,INR
2026-08-18,C008,CR021,3565739,15853,8,61902.68,11507.79,INR
2026-08-18,C008,CR022,2367567,9442,5,35358.97,7399.31,INR
2026-08-18,C009,CR023,71184,592,4,319.21,449.98,USD
2026-08-18,C009,CR024,52963,528,3,312.97,375.37,USD
2026-08-18,C010,CR025,5718,31,3,393.50,1448.84,USD
2026-08-18,C010,CR026,4642,26,2,347.34,1036.19,USD
2026-08-18,C010,CR027,3966,21,1,274.31,542.94,USD
2026-08-18,C011,CR028,6368,23,0,213.34,0.00,USD
2026-08-18,C011,CR029,5430,20,0,182.71,0.00,USD
2026-08-19,C001,CR001,541,69,6,132.39,1067.31,USD
2026-08-19,C001,CR002,473,54,6,96.45,939.71,USD
2026-08-19,C002,CR003,1869,106,4,276.55,651.01,USD
2026-08-19,C002,CR004,1882,92,3,233.72,439.47,USD
2026-08-19,C002,CR005,1777,85,3,213.87,472.81,USD
2026-08-19,C002,CR006,1002,56,2,140.40,282.66,USD
2026-08-19,C003,CR007,17607,1101,16,24508.65,24766.82,INR
2026-08-19,C003,CR008,16465,928,17,19673.21,26462.77,INR
2026-08-19,C004,CR009,22441,287,7,339.35,1187.26,USD
2026-08-19,C004,CR010,24687,335,7,346.41,1081.01,USD
2026-08-19,C004,CR011,19926,259,5,300.03,818.87,USD
2026-08-19,C004,CR012,16084,223,4,238.34,639.43,USD
2026-08-19,C005,CR013,18840,331,22,296.41,1646.96,USD
2026-08-19,C005,CR014,12468,218,17,182.11,1393.09,USD
2026-08-19,C006,CR015,285722,2924,14,28230.72,18982.56,INR
2026-08-19,C006,CR016,314899,3091,16,27040.82,21229.21,INR
2026-08-19,C006,CR017,251166,2400,11,22104.82,13894.90,INR
2026-08-19,C008,CR021,4006275,15951,5,60868.45,7069.93,INR
2026-08-19,C008,CR022,3046628,12132,5,41390.94,6932.71,INR
2026-08-19,C009,CR023,80119,659,4,362.94,455.12,USD
2026-08-19,C009,CR024,50002,480,3,256.82,331.91,USD
2026-08-19,C010,CR025,6695,34,3,396.53,1485.46,USD
2026-08-19,C010,CR026,5396,28,2,345.38,1075.47,USD
2026-08-19,C010,CR027,3506,19,2,224.02,1080.04,USD
2026-08-19,C011,CR028,7780,28,0,239.30,0.00,USD
2026-08-19,C011,CR029,6057,20,0,168.65,0.00,USD
2026-08-20,C001,CR001,598,73,8,132.58,1408.44,USD
2026-08-20,C001,CR002,501,56,6,96.20,996.33,USD
2026-08-20,C002,CR003,1393,77,3,216.17,429.75,USD
2026-08-20,C002,CR004,1129,57,2,152.19,296.75,USD
2026-08-20,C002,CR005,1195,58,2,143.05,298.67,USD
2026-08-20,C002,CR006,841,43,1,105.18,147.17,USD
2026-08-20,C003,CR007,21582,1260,22,25689.27,37853.51,INR
2026-08-20,C003,CR008,14963,967,16,20134.53,27863.00,INR
2026-08-20,C004,CR009,27529,359,6,419.81,1057.25,USD
2026-08-20,C004,CR010,26674,313,5,330.64,804.65,USD
2026-08-20,C004,CR011,20040,245,5,278.66,858.41,USD
2026-08-20,C004,CR012,18227,213,4,229.11,641.82,USD
2026-08-20,C005,CR013,16068,311,17,298.63,1359.48,USD
2026-08-20,C005,CR014,10323,201,15,182.22,1128.29,USD
2026-08-20,C006,CR015,321504,3023,15,27765.84,20907.96,INR
2026-08-20,C006,CR016,286101,2696,11,24061.04,15330.75,INR
2026-08-20,C006,CR017,264317,2522,12,21172.24,17363.13,INR
2026-08-20,C008,CR021,3971618,18188,8,64455.19,11783.64,INR
2026-08-20,C008,CR022,3029578,12855,6,44529.40,7857.90,INR
2026-08-20,C009,CR023,65380,629,3,332.87,345.94,USD
2026-08-20,C009,CR024,53455,529,3,292.10,335.49,USD
2026-08-20,C010,CR025,5742,29,2,389.76,1049.96,USD
2026-08-20,C010,CR026,4315,26,2,316.86,1048.53,USD
2026-08-20,C010,CR027,2888,17,1,213.05,556.14,USD
2026-08-20,C011,CR028,6282,24,0,210.32,0.00,USD
2026-08-20,C011,CR029,5433,19,0,168.21,0.00,USD
2026-08-21,C001,CR001,795,85,7,155.13,1098.47,USD
2026-08-21,C001,CR002,478,53,4,95.31,625.03,USD
2026-08-21,C002,CR003,1467,75,3,209.43,469.76,USD
2026-08-21,C002,CR004,1196,60,3,152.13,434.55,USD
2026-08-21,C002,CR005,1119,58,2,161.08,281.77,USD
2026-08-21,C002,CR006,806,40,2,112.67,320.20,USD
2026-08-21,C003,CR007,17789,1173,21,24352.01,33059.37,INR
2026-08-21,C003,CR008,13741,878,14,18004.14,22177.48,INR
2026-08-21,C004,CR009,32810,380,7,423.27,1123.89,USD
2026-08-21,C004,CR010,23866,328,6,345.45,1067.56,USD
2026-08-21,C004,CR011,27421,328,6,343.02,916.69,USD
2026-08-21,C004,CR012,17485,241,5,245.96,787.96,USD
2026-08-21,C005,CR013,18144,346,19,302.44,1437.44,USD
2026-08-21,C005,CR014,10693,180,13,165.77,1062.59,USD
2026-08-21,C006,CR015,356960,3409,20,29841.87,26450.07,INR
2026-08-21,C006,CR016,292377,2910,13,26562.60,17202.07,INR
2026-08-21,C006,CR017,257245,2489,13,22346.10,16362.59,INR
2026-08-21,C008,CR021,4471367,18154,6,63176.49,9029.75,INR
2026-08-21,C008,CR022,2281035,10165,3,39063.02,4390.27,INR
2026-08-21,C009,CR023,79176,717,5,421.80,554.32,USD
2026-08-21,C009,CR024,60557,553,3,290.87,371.70,USD
2026-08-21,C010,CR025,5575,30,2,367.70,1066.59,USD
2026-08-21,C010,CR026,4853,25,2,288.92,1083.15,USD
2026-08-21,C010,CR027,2866,16,1,192.78,493.79,USD
2026-08-21,C011,CR028,1601,6,0,56.93,0.00,USD
2026-08-21,C011,CR029,1039,4,0,38.13,0.00,USD
2026-08-22,C001,CR001,555,69,7,135.72,1090.54,USD
2026-08-22,C001,CR002,342,40,4,76.51,708.76,USD
2026-08-22,C002,CR003,1279,72,3,174.44,474.18,USD
2026-08-22,C002,CR004,867,48,2,134.19,318.51,USD
2026-08-22,C002,CR005,934,51,2,135.21,325.85,USD
2026-08-22,C002,CR006,736,35,2,85.47,283.57,USD
2026-08-22,C003,CR007,16084,1043,13,23592.74,22012.22,INR
2026-08-22,C003,CR008,13299,814,12,17218.78,19108.13,INR
2026-08-22,C004,CR009,29206,398,7,424.72,1239.78,USD
2026-08-22,C004,CR010,25521,337,7,384.44,1080.49,USD
2026-08-22,C004,CR011,24107,296,6,302.78,1062.22,USD
2026-08-22,C004,CR012,17374,226,5,248.48,770.49,USD
2026-08-22,C005,CR013,19900,348,22,336.11,1826.30,USD
2026-08-22,C005,CR014,9933,172,13,158.77,1054.01,USD
2026-08-22,C006,CR015,335817,3453,20,30061.80,28641.49,INR
2026-08-22,C006,CR016,313404,3157,18,26629.22,24589.56,INR
2026-08-22,C006,CR017,262363,2312,14,22432.77,18394.71,INR
2026-08-22,C008,CR021,3652010,15577,5,58775.91,7435.02,INR
2026-08-22,C008,CR022,3551708,13798,5,48388.76,7028.12,INR
2026-08-22,C009,CR023,69088,647,4,373.55,502.58,USD
2026-08-22,C009,CR024,56441,507,2,286.76,248.64,USD
2026-08-22,C010,CR025,1529,9,0,111.85,0.00,USD
2026-08-22,C010,CR026,1007,6,0,79.45,0.00,USD
2026-08-22,C010,CR027,855,5,1,65.28,550.36,USD
2026-08-22,C011,CR028,232,1,0,8.29,0.00,USD
2026-08-22,C011,CR029,156,1,0,6.07,0.00,USD
2026-08-23,C001,CR001,624,69,7,133.23,1141.28,USD
2026-08-23,C001,CR002,393,45,5,77.98,775.31,USD
2026-08-23,C002,CR003,1049,60,2,170.45,287.57,USD
2026-08-23,C002,CR004,953,55,2,134.52,327.16,USD
2026-08-23,C002,CR005,1086,55,3,149.73,429.69,USD
2026-08-23,C002,CR006,746,37,2,92.53,303.46,USD
2026-08-23,C003,CR007,12769,830,12,19049.27,18205.11,INR
2026-08-23,C003,CR008,13209,746,13,15957.33,21304.68,INR
2026-08-23,C004,CR009,27903,338,6,376.30,971.67,USD
2026-08-23,C004,CR010,25352,340,6,392.72,980.64,USD
2026-08-23,C004,CR011,23931,304,6,332.21,1067.22,USD
2026-08-23,C004,CR012,16678,228,4,248.60,661.85,USD
2026-08-23,C005,CR013,16583,310,21,292.57,1692.67,USD
2026-08-23,C005,CR014,11270,193,13,166.35,1012.52,USD
2026-08-23,C006,CR015,470698,4080,25,35573.59,33348.33,INR
2026-08-23,C006,CR016,344431,3142,16,26755.15,21503.87,INR
2026-08-23,C006,CR017,235103,2200,14,21402.39,20356.04,INR
2026-08-23,C008,CR021,3852306,15820,8,61511.80,11900.12,INR
2026-08-23,C008,CR022,2754263,12487,4,45729.85,5222.87,INR
2026-08-23,C009,CR023,81787,715,4,418.21,445.81,USD
2026-08-23,C009,CR024,60604,549,3,304.55,370.90,USD
2026-08-23,C010,CR025,1653,9,1,105.71,523.09,USD
2026-08-23,C010,CR026,1155,6,0,77.36,0.00,USD
2026-08-23,C010,CR027,924,5,0,62.52,0.00,USD
2026-08-24,C001,CR001,764,91,8,164.04,1253.30,USD
2026-08-24,C001,CR002,396,46,5,86.63,852.37,USD
2026-08-24,C002,CR003,1528,84,4,203.37,608.62,USD
2026-08-24,C002,CR004,1174,65,3,168.59,478.65,USD
2026-08-24,C002,CR005,1299,65,2,157.75,315.12,USD
2026-08-24,C002,CR006,878,45,2,107.95,312.37,USD
2026-08-24,C003,CR007,20358,1232,18,25708.37,30791.35,INR
2026-08-24,C003,CR008,16565,1081,18,22399.85,28539.13,INR
2026-08-24,C004,CR009,24031,308,6,324.94,995.49,USD
2026-08-24,C004,CR010,25263,317,6,331.87,1044.93,USD
2026-08-24,C004,CR011,22613,271,5,277.23,779.45,USD
2026-08-24,C004,CR012,16294,192,4,198.43,652.26,USD
2026-08-24,C005,CR013,18332,317,18,281.46,1372.32,USD
2026-08-24,C005,CR014,10690,191,14,173.47,1138.32,USD
2026-08-24,C006,CR015,298319,2901,13,27280.00,16985.98,INR
2026-08-24,C006,CR016,318018,2807,15,26299.50,21518.92,INR
2026-08-24,C006,CR017,236905,2230,13,20951.06,16181.36,INR
2026-08-24,C008,CR021,4489853,19483,9,65603.08,13105.60,INR
2026-08-24,C008,CR022,2380467,10438,4,35578.05,5354.20,INR
2026-08-24,C009,CR023,65729,634,5,330.82,559.58,USD
2026-08-24,C009,CR024,53011,474,3,262.65,345.49,USD
2026-08-24,C010,CR025,5914,33,2,443.07,961.79,USD
2026-08-24,C010,CR026,4170,25,2,314.81,979.53,USD
2026-08-24,C010,CR027,3573,21,1,265.78,492.20,USD
2026-08-25,C001,CR001,794,88,8,160.00,1397.35,USD
2026-08-25,C001,CR002,435,51,5,98.01,759.36,USD
2026-08-25,C002,CR003,1871,90,4,249.47,629.13,USD
2026-08-25,C002,CR004,1290,73,4,178.44,650.47,USD
2026-08-25,C002,CR005,1072,55,2,141.66,323.25,USD
2026-08-25,C002,CR006,885,42,1,111.61,140.66,USD
2026-08-25,C003,CR007,18442,1150,19,23746.07,32180.23,INR
2026-08-25,C003,CR008,13413,788,10,17923.65,15865.50,INR
2026-08-25,C004,CR009,25279,320,7,330.59,1080.17,USD
2026-08-25,C004,CR010,22695,314,5,338.14,855.99,USD
2026-08-25,C004,CR011,22783,290,6,296.80,964.36,USD
2026-08-25,C004,CR012,17505,222,3,232.17,489.90,USD
2026-08-25,C005,CR013,22383,384,28,340.93,2091.40,USD
2026-08-25,C005,CR014,10264,176,14,156.94,1174.22,USD
2026-08-25,C006,CR015,374673,3303,16,31948.84,21232.34,INR
2026-08-25,C006,CR016,263121,2744,13,23335.30,17720.67,INR
2026-08-25,C006,CR017,285402,2576,11,22109.59,14606.51,INR
2026-08-25,C008,CR021,3687667,16549,8,62600.97,10364.23,INR
2026-08-25,C008,CR022,2452394,10613,4,36903.51,5330.03,INR
2026-08-25,C009,CR023,68329,565,4,330.72,493.86,USD
2026-08-25,C009,CR024,46693,459,3,257.01,381.56,USD
2026-08-25,C010,CR025,6161,35,3,411.45,1633.39,USD
2026-08-25,C010,CR026,4948,25,2,338.17,959.77,USD
2026-08-25,C010,CR027,3284,19,1,238.38,544.77,USD
2026-08-25,C012,CR030,492564,3764,3,20022.53,2595.84,INR
2026-08-25,C012,CR031,396664,3097,3,15352.92,2787.59,INR
2026-08-26,C001,CR001,632,74,7,144.39,1125.28,USD
2026-08-26,C001,CR002,480,51,5,94.30,848.98,USD
2026-08-26,C002,CR003,1717,94,5,226.77,813.53,USD
2026-08-26,C002,CR004,1175,65,2,158.32,323.25,USD
2026-08-26,C002,CR005,1117,60,2,150.39,283.84,USD
